time;Short term adaptation of mixture formation bank 1: ---;Long term adaptation of mixture formation bank 1: ---;Engine speed: ---;Ignition timing adjustment cylinder 1: ---;Intake air temperature: ---;Absolute intake pressure: ---;Fuel Pressure: ---;Absolute load value: ---;Misfire sum counter: ---;Low fuel pressure, specified value: ---;Mixture adaptation factor at partial load: ---;Engine torque: ---;Air mass, specified value: ---
927244;0.0;0.0;1391.0;8.5;30.0;91.0;16190.0;67.5;0.0;5.73;-0.41;136.7;75.0
928019;-0.8;0.0;1406.0;8.5;29.0;95.0;19200.0;80.4;0.0;5.73;-0.41;162.1;95.0
928892;1.6;0.0;1490.0;4.5;28.0;99.0;20090.0;100.4;0.0;5.73;-0.4;162.1;134.0
929698;0.8;0.0;1602.0;4.5;27.0;124.0;21520.0;120.8;0.0;5.73;-0.4;212.6;115.0
930540;2.3;0.0;1711.0;8.0;25.0;94.0;19670.0;87.1;0.0;5.73;-0.41;168.7;110.0
931321;0.8;0.0;1801.0;9.5;24.0;96.0;19740.0;94.5;0.0;5.73;-0.4;197.3;128.0
932106;1.6;0.0;1879.0;9.5;24.0;98.0;19810.0;89.4;0.0;5.73;-0.41;175.0;122.0
932911;0.0;0.0;1944.0;10.5;24.0;97.0;19580.0;84.7;0.0;5.73;-0.41;167.3;116.0
933724;0.0;0.0;1983.0;13.0;23.0;93.0;19980.0;93.3;0.0;5.73;-0.4;212.0;169.0
934531;0.0;0.0;2084.0;5.5;23.0;125.0;21770.0;120.4;0.0;5.73;-0.41;196.8;146.0
935315;-1.6;0.0;2140.0;11.0;23.0;96.0;19710.0;87.8;0.0;5.73;-0.41;155.5;130.0
936124;-1.6;0.0;1799.0;-10.0;23.0;105.0;20390.0;101.2;0.0;5.73;-0.4;196.0;112.0
936933;0.0;0.0;1552.0;2.5;23.0;105.0;20260.0;101.2;0.0;5.73;-0.41;156.9;70.0
937713;-1.6;0.0;1552.0;15.0;23.0;74.0;18400.0;42.7;0.0;5.73;-0.4;81.2;32.0
938524;-3.9;-2.3;1568.0;7.5;23.0;24.0;15970.0;12.9;0.0;5.73;-0.4;-13.0;14.0
939304;0.0;-8.6;1375.0;34.5;23.0;22.0;15390.0;12.5;0.0;5.73;-0.4;-20.5;12.0
940108;0.0;-14.8;1166.0;32.5;24.0;22.0;15510.0;12.5;0.0;5.73;-0.36;-21.9;9.0
940891;0.0;-31.3;957.0;32.0;24.0;23.0;15620.0;12.2;0.0;5.73;-0.36;-21.9;9.0
941669;0.0;-21.1;910.0;21.5;25.0;25.0;14840.0;17.6;0.0;5.73;-0.31;4.4;11.0
942518;0.0;-19.5;898.0;6.5;25.0;25.0;13360.0;18.0;0.0;5.73;-0.31;7.0;11.0
943295;-3.9;-18.8;827.0;12.0;26.0;26.0;11910.0;19.6;0.0;5.73;-0.31;11.8;12.0
944075;-5.5;-17.2;804.0;5.5;26.0;28.0;10560.0;20.8;0.0;5.73;-0.31;12.1;12.0
944852;-7.0;-17.2;807.0;5.0;27.0;28.0;9200.0;20.8;0.0;5.73;-0.31;61.3;42.0
945632;-0.8;0.0;1477.0;9.5;27.0;60.0;11590.0;57.6;0.0;5.73;-0.41;108.1;68.0
946417;-3.9;0.0;1561.0;11.0;27.0;91.0;15290.0;73.3;0.0;5.73;-0.41;137.1;85.0
947195;-0.8;0.0;1624.0;11.0;27.0;91.0;19390.0;73.7;0.0;5.73;-0.41;126.5;80.0
948005;-1.6;0.0;1867.0;13.5;26.0;82.0;17880.0;59.2;0.0;5.73;-0.41;98.8;87.0
948786;-2.3;0.0;1550.0;9.0;25.0;97.0;19730.0;85.9;0.0;5.73;-0.41;154.3;94.0
949563;0.0;0.0;1770.0;13.0;25.0;89.0;19150.0;71.4;0.0;5.73;-0.41;125.8;87.0
950345;-0.8;0.0;1881.0;-10.0;25.0;88.0;19400.0;78.8;0.0;5.73;-0.41;146.3;84.0
951121;0.0;0.0;1521.0;9.5;24.0;94.0;19510.0;80.0;0.0;5.73;-0.41;149.4;88.0
951936;0.0;0.0;1612.0;11.0;24.0;90.0;19100.0;68.2;0.0;5.73;-0.41;133.2;83.0
952708;0.0;0.0;1732.0;14.5;24.0;88.0;19010.0;68.6;0.0;5.73;-0.41;131.2;86.0
953519;0.0;0.0;1673.0;-8.5;24.0;92.0;19100.0;80.8;0.0;5.73;-0.41;153.7;83.0
954304;0.0;0.0;1332.0;5.0;24.0;97.0;19060.0;76.1;0.0;5.73;-0.41;115.3;58.0
955080;-3.1;0.0;1359.0;11.0;24.0;87.0;17280.0;61.2;0.0;5.73;-0.41;111.2;60.0
955891;-2.3;0.0;1407.0;12.0;24.0;87.0;17750.0;61.2;0.0;5.73;-0.41;111.2;61.0
956704;-0.8;0.0;1445.0;12.0;24.0;88.0;17980.0;61.2;0.0;5.73;-0.41;112.5;63.0
957512;0.0;0.0;1482.0;12.5;24.0;87.0;18130.0;61.2;0.0;5.73;-0.41;114.9;65.0
958321;0.0;0.0;1514.0;12.5;24.0;89.0;18810.0;65.9;0.0;5.73;-0.41;122.8;72.0
959103;0.0;0.0;1537.0;11.0;24.0;90.0;18960.0;67.1;0.0;5.73;-0.41;124.6;73.0
959911;-2.3;0.0;1571.0;11.0;24.0;90.0;19040.0;69.8;0.0;5.73;-0.41;130.1;77.0
960723;-2.3;0.0;1595.0;14.0;24.0;81.0;17740.0;53.7;0.0;5.73;-0.41;103.4;63.0
961505;-3.9;0.0;1623.0;14.0;24.0;81.0;17430.0;55.3;0.0;5.73;-0.41;98.2;57.0
962315;0.0;0.0;1641.0;0.5;24.0;94.0;18050.0;78.4;0.0;5.73;-0.41;106.1;59.0
963120;0.0;0.0;1673.0;12.5;24.0;87.0;18780.0;65.9;0.0;5.73;-0.41;122.9;78.0
963963;1.6;0.0;1699.0;12.5;24.0;86.0;18180.0;46.3;0.0;5.73;-0.4;78.6;52.0
964773;0.0;0.0;1710.0;17.5;24.0;66.0;15380.0;42.7;0.0;5.73;-0.4;75.9;53.0
965644;0.8;0.0;1730.0;18.5;24.0;64.0;14440.0;41.6;0.0;5.73;-0.4;71.5;47.0
966423;-0.8;-0.8;1710.0;22.0;25.0;53.0;12270.0;31.0;0.0;5.73;-0.4;46.5;36.0
967298;-1.6;-0.8;1725.0;25.0;25.0;47.0;9220.0;28.6;0.0;5.73;-0.4;30.1;35.0
968074;-3.1;-0.8;1172.0;14.0;27.0;70.0;11350.0;43.5;0.0;5.73;-0.4;46.5;22.0
968882;-1.6;-10.9;1153.0;3.0;27.0;23.0;10760.0;15.3;0.0;5.73;-0.4;6.5;13.0
969666;-3.1;-16.4;1137.0;24.5;27.0;28.0;8910.0;30.2;0.0;5.73;-0.4;49.1;40.0
970444;-6.3;0.0;1148.0;-5.5;28.0;90.0;11290.0;74.5;0.0;5.73;-0.41;131.2;63.0
971223;0.8;0.0;1156.0;5.0;28.0;95.0;14250.0;80.4;0.0;5.73;-0.4;161.7;96.0
972003;0.8;0.0;1596.0;1.0;27.0;86.0;17950.0;60.8;0.0;5.73;-0.41;120.2;73.0
972844;-3.1;0.0;1705.0;17.0;26.0;85.0;18340.0;60.4;0.0;5.73;-0.41;115.0;73.0
973623;-3.1;0.0;1726.0;12.5;25.0;86.0;18940.0;67.1;0.0;5.73;-0.41;124.4;73.0
974401;-1.6;0.0;1733.0;17.5;25.0;62.0;17230.0;40.8;0.0;5.73;-0.4;92.0;67.0
975271;-4.7;0.0;1793.0;14.0;25.0;82.0;18200.0;67.1;0.0;5.73;-0.41;121.5;82.0
976083;-2.3;0.0;1784.0;12.5;25.0;88.0;18800.0;65.9;0.0;5.73;-0.41;131.6;88.0
976861;0.0;0.0;1817.0;12.0;24.0;90.0;19160.0;70.2;0.0;5.73;-0.41;137.2;92.0
977673;0.0;0.0;1841.0;12.0;24.0;89.0;19100.0;64.7;0.0;5.73;-0.41;105.1;73.0
978541;-1.6;0.0;1868.0;14.5;24.0;77.0;17290.0;54.1;0.0;5.73;-0.4;66.5;49.0
979321;-3.9;0.0;1888.0;20.5;24.0;60.0;14310.0;38.8;0.0;5.73;-0.4;37.2;31.0
980163;0.0;0.0;1862.0;15.5;24.0;24.0;11010.0;12.9;0.0;5.73;-0.4;-10.7;17.0
980972;0.0;0.0;1831.0;-13.5;25.0;21.0;9420.0;12.9;0.0;5.73;-0.4;-14.7;17.0
981760;0.0;-0.8;1737.0;33.5;25.0;22.0;9610.0;12.9;0.0;5.73;-0.4;-14.7;16.0
982528;0.0;-2.3;1656.0;33.5;26.0;22.0;9730.0;12.9;0.0;5.73;-0.4;-14.7;15.0
983402;0.0;-3.1;1603.0;33.5;27.0;22.0;9240.0;18.0;0.0;5.73;-0.4;36.0;39.0
984183;0.0;0.0;1623.0;10.0;27.0;64.0;11520.0;41.6;0.0;5.73;-0.4;77.5;49.0
984962;-0.8;0.0;1655.0;16.0;28.0;66.0;14290.0;42.0;0.0;5.73;-0.4;78.1;52.0
985773;0.0;0.0;1676.0;18.0;27.0;69.0;15050.0;42.4;0.0;5.73;-0.4;60.7;43.0
986584;-0.8;0.0;1681.0;20.0;27.0;62.0;12880.0;39.2;0.0;5.73;-0.4;69.2;48.0
987423;3.9;0.0;1690.0;17.0;27.0;76.0;15810.0;56.1;0.0;5.73;-0.41;101.8;66.0
988235;3.1;0.0;1693.0;13.5;27.0;69.0;16700.0;22.4;0.0;5.73;-0.4;-3.0;15.0
989013;0.0;-4.7;1553.0;-17.5;26.0;19.0;15170.0;12.9;0.0;5.73;-0.4;-16.2;13.0
989788;0.0;-9.4;1372.0;32.5;26.0;22.0;15270.0;12.9;0.0;5.73;-0.4;-19.5;12.0
990570;0.0;-12.5;1251.0;32.0;27.0;22.0;15330.0;13.3;0.0;5.73;-0.4;-21.5;11.0
991381;0.0;-14.8;1166.0;32.0;27.0;22.0;15370.0;12.9;0.0;5.73;-0.4;-21.6;11.0
992192;0.0;-17.2;1110.0;-8.0;28.0;30.0;14650.0;28.2;0.0;5.73;-0.4;36.9;38.0
993007;0.0;0.0;1451.0;9.5;28.0;87.0;15160.0;63.9;0.0;5.73;-0.41;134.8;90.0
993785;0.0;0.0;1674.0;9.5;28.0;95.0;19620.0;80.0;0.0;5.73;-0.41;157.7;101.0
994559;2.3;0.0;1757.0;9.5;27.0;97.0;19790.0;88.6;0.0;5.73;-0.41;170.7;113.0
995405;2.3;0.0;1859.0;10.0;26.0;97.0;19610.0;64.7;0.0;5.73;-0.41;105.3;74.0
996210;-3.9;0.0;1950.0;15.5;25.0;79.0;17490.0;56.1;0.0;5.73;-0.41;105.4;79.0
997020;0.0;0.0;1992.0;15.5;25.0;80.0;17780.0;56.9;0.0;5.73;-0.41;107.0;74.0
997803;0.8;0.0;2004.0;21.0;25.0;54.0;16030.0;33.7;0.0;5.73;-0.4;57.5;50.0
998585;0.8;0.0;2047.0;21.5;25.0;53.0;12580.0;30.2;0.0;5.73;-0.4;48.5;45.0
999363;-0.8;0.0;2073.0;28.0;25.0;39.0;9230.0;21.2;0.0;5.73;-0.4;15.3;29.0
1000174;-3.1;-4.7;1446.0;22.0;26.0;46.0;8990.0;32.5;0.0;5.73;-0.4;73.4;50.0
1000984;-3.9;0.0;1495.0;14.5;28.0;80.0;12760.0;38.4;0.0;5.73;-0.4;18.3;17.0
1001792;-3.1;-7.0;1460.0;27.0;27.0;23.0;10670.0;21.6;0.0;5.73;-0.4;42.7;35.0
1002608;-8.6;-0.8;1499.0;21.0;28.0;62.0;11620.0;35.7;0.0;5.73;-0.4;58.1;40.0
1003381;-5.5;0.0;1509.0;18.5;29.0;69.0;14060.0;42.7;0.0;5.73;-0.4;72.1;44.0
1004197;-2.3;0.0;1501.0;18.5;29.0;67.0;13700.0;39.6;0.0;5.73;-0.4;23.5;19.0
1005004;5.5;-1.6;1500.0;8.0;28.0;45.0;11140.0;34.9;0.0;5.73;-0.4;59.7;36.0
1005815;-3.9;-0.8;1517.0;20.5;29.0;60.0;11590.0;35.3;0.0;5.73;-0.4;51.4;23.0
1006652;-4.7;-3.9;1498.0;5.0;29.0;19.0;9920.0;13.3;0.0;5.73;-0.4;-9.4;13.0
1007432;0.0;-7.0;1461.0;-15.5;28.0;20.0;8450.0;11.4;0.0;5.73;-0.4;-15.6;14.0
1008244;0.0;-7.0;1442.0;32.0;29.0;23.0;8600.0;12.9;0.0;5.73;-0.4;-15.8;14.0
1009021;0.0;-8.6;1437.0;33.5;29.0;22.0;8680.0;12.9;0.0;5.73;-0.4;-16.0;13.0
1009804;0.0;-7.8;1427.0;33.0;29.0;22.0;8760.0;12.9;0.0;5.73;-0.4;-16.2;13.0
1010581;0.0;-7.8;1418.0;33.0;29.0;22.0;8830.0;12.9;0.0;5.73;-0.4;-16.6;13.0
1011363;0.0;-9.4;1406.0;33.0;30.0;22.0;8870.0;12.9;0.0;5.73;-0.4;-16.9;13.0
1012144;0.0;-8.6;1380.0;32.0;30.0;23.0;8930.0;14.5;0.0;5.73;-0.4;12.4;22.0
1012955;0.0;-3.1;1422.0;20.5;30.0;38.0;8160.0;31.0;0.0;5.73;-0.4;66.3;40.0
1013733;-3.9;0.0;1409.0;16.5;31.0;64.0;11680.0;32.9;0.0;5.73;-0.4;47.6;22.0
1014575;0.0;-3.9;1411.0;3.0;30.0;22.0;9130.0;14.9;0.0;5.73;-0.4;-5.0;19.0
1015352;-8.6;-4.7;1419.0;-7.5;30.0;39.0;8290.0;33.3;0.0;5.73;-0.4;56.4;40.0
1016163;-7.8;0.0;1455.0;18.0;30.0;90.0;12290.0;73.7;0.0;5.73;-0.41;145.3;84.0
1016943;3.1;0.0;1515.0;9.5;30.0;95.0;16130.0;63.9;0.0;5.73;-0.41;120.4;69.0
1017723;-1.6;0.0;1590.0;18.5;29.0;84.0;18020.0;58.0;0.0;5.73;-0.41;107.0;65.0
1018623;-3.1;0.0;1651.0;14.0;28.0;83.0;17780.0;57.6;0.0;5.73;-0.41;106.0;68.0
1019445;-1.6;0.0;1703.0;14.0;27.0;83.0;17780.0;57.6;0.0;5.73;-0.41;105.6;65.0
1020274;-2.3;0.0;1707.0;17.0;26.0;68.0;15860.0;46.7;0.0;5.73;-0.4;82.5;57.0
1021113;-3.9;0.0;1743.0;17.0;26.0;68.0;15320.0;45.9;0.0;5.73;-0.4;82.0;58.0
1022012;-4.7;0.0;1766.0;16.5;26.0;70.0;15800.0;47.5;0.0;5.73;-0.4;84.8;59.0
1022824;-3.9;0.0;1765.0;17.0;26.0;69.0;15400.0;45.5;0.0;5.73;-0.4;80.2;52.0
1023663;-5.5;0.0;1770.0;18.5;26.0;65.0;14250.0;41.2;0.0;5.73;-0.4;60.5;41.0
1024440;-5.5;0.0;1781.0;22.0;26.0;51.0;11630.0;25.9;0.0;5.73;-0.4;6.7;16.0
1025282;-10.9;-1.6;1711.0;-8.5;26.0;19.0;8740.0;12.9;0.0;5.73;-0.4;-14.7;15.0
1026061;0.0;-3.1;1615.0;35.0;27.0;22.0;8370.0;12.5;0.0;5.73;-0.4;-14.8;14.0
1026841;0.0;-6.3;1511.0;32.5;27.0;22.0;8500.0;12.5;0.0;5.73;-0.4;-15.9;13.0
1027653;0.0;-7.8;1403.0;32.5;28.0;23.0;8600.0;13.3;0.0;5.73;-0.41;70.9;22.0
1028433;0.0;0.0;1854.0;4.0;28.0;22.0;7970.0;14.1;0.0;5.73;-0.4;-11.3;16.0
1029243;0.0;-0.8;1731.0;32.5;28.0;19.0;6710.0;45.5;0.0;5.73;-0.4;5.3;25.0
1030112;0.0;0.0;2450.0;18.5;28.0;20.0;5970.0;13.7;0.0;5.73;-0.4;-9.7;23.0
1030954;0.0;0.0;2380.0;4.0;28.0;32.0;7500.0;27.8;1.0;5.73;-0.4;75.7;85.0
1031760;-4.7;0.0;2422.0;15.5;28.0;81.0;14910.0;59.2;1.0;5.73;-0.41;110.0;104.0
1032602;-3.9;0.0;2526.0;14.5;27.0;88.0;19140.0;67.8;1.0;5.73;-0.41;120.6;126.0
1033384;-2.3;0.0;2659.0;13.5;26.0;88.0;19240.0;73.7;1.0;5.73;-0.41;147.9;167.0
1034224;-0.8;0.0;2817.0;12.5;25.0;92.0;19680.0;85.1;1.0;5.73;-0.41;155.1;159.0
1035003;-3.1;0.0;2989.0;15.5;24.0;83.0;19010.0;67.1;1.0;5.73;-0.41;85.7;91.0
1035841;-3.9;0.0;3116.0;21.5;24.0;65.0;14800.0;45.5;1.0;5.73;-0.41;119.7;142.0
1036620;-0.8;0.0;3174.0;18.5;24.0;84.0;19240.0;70.2;1.0;5.73;-0.41;129.1;176.0
1037405;-1.6;0.0;3360.0;14.0;23.0;92.0;19650.0;83.5;1.0;5.73;-0.41;155.2;216.0
1038182;-1.6;0.0;3482.0;15.0;23.0;116.0;19630.0;107.8;1.0;5.73;-0.4;232.8;304.0
1038964;-3.1;0.0;3712.0;12.5;23.0;131.0;21970.0;123.5;1.0;5.73;-0.4;253.3;345.0
1039748;-3.1;0.0;3987.0;11.5;22.0;131.0;21890.0;125.1;0.0;5.73;-0.4;254.8;373.0
1040523;-3.1;0.0;4272.0;12.0;22.0;133.0;22020.0;123.1;0.0;5.73;-0.4;245.9;392.0
1041309;-3.9;0.0;4546.0;12.5;22.0;135.0;22030.0;124.3;0.0;5.73;-0.4;249.0;421.0
1042082;-3.1;0.0;4833.0;14.0;22.0;137.0;21950.0;122.7;0.0;5.73;-0.4;244.8;442.0
1042862;-1.6;0.0;5125.0;14.5;22.0;142.0;22060.0;125.5;0.0;5.73;-0.4;250.1;479.0
1043643;-0.8;0.0;5385.0;14.0;23.0;147.0;22280.0;127.5;0.0;5.73;-0.4;249.8;509.0
1044421;0.0;0.0;5676.0;14.0;23.0;151.0;22480.0;130.2;0.0;5.73;-0.4;256.4;538.0
1045238;-0.8;0.0;5963.0;14.5;24.0;157.0;22450.0;131.0;0.0;5.73;-0.4;248.4;553.0
1046042;-0.8;0.0;6247.0;14.0;25.0;157.0;22090.0;126.7;0.0;5.73;-0.4;234.8;562.0
1046855;-1.6;0.0;6512.0;14.0;26.0;155.0;21950.0;125.9;0.0;5.73;-0.4;218.3;521.0
1047633;-2.3;0.0;6724.0;16.5;27.0;151.0;19410.0;99.6;0.0;5.73;-0.4;160.1;374.0
1048412;0.0;0.0;4779.0;13.5;27.0;147.0;22720.0;135.7;0.0;5.73;-0.4;282.0;464.0
1049253;0.0;0.0;4915.0;12.5;28.0;155.0;23010.0;141.2;0.0;5.73;-0.4;290.9;502.0
1050033;0.0;0.0;5071.0;12.0;29.0;161.0;23010.0;144.7;0.0;5.73;-0.4;297.2;527.0
1050811;0.8;0.0;5223.0;12.0;29.0;166.0;22800.0;147.1;0.0;5.73;-0.4;301.1;546.0
1051592;0.8;0.0;5372.0;12.5;30.0;171.0;22870.0;149.8;0.0;5.73;-0.4;303.9;563.0
1052372;0.8;0.0;5523.0;12.0;30.0;174.0;22990.0;151.0;0.0;5.639;-0.4;305.9;584.0
1053154;0.8;0.0;5673.0;12.0;31.0;174.0;22960.0;152.5;0.0;5.499;-0.4;300.9;600.0
1053963;0.0;0.0;5830.0;12.5;32.0;173.0;22860.0;152.5;0.0;5.395;-0.4;304.6;663.0
1054780;-0.8;0.0;5979.0;11.0;33.0;188.0;23100.0;169.4;0.0;5.244;-0.4;310.3;539.0
1055555;-2.3;0.0;6046.0;30.5;33.0;29.0;17060.0;19.6;0.0;5.73;-0.4;-39.5;68.0
1056362;0.0;0.0;5146.0;39.0;31.0;28.0;16550.0;15.7;0.0;5.73;-0.4;-25.2;47.0
1057170;0.0;0.0;4037.0;32.0;31.0;26.0;16900.0;15.3;0.0;5.73;-0.4;-23.6;44.0
1057954;0.0;0.0;3830.0;32.0;31.0;25.0;17140.0;15.3;0.0;5.73;-0.4;-23.2;42.0
1058764;0.0;0.0;3697.0;32.0;31.0;25.0;17360.0;14.9;0.0;5.73;-0.4;183.5;221.0
1059543;0.0;0.0;5076.0;10.5;31.0;30.0;15320.0;16.5;0.0;5.73;-0.4;-23.6;55.0
1060324;0.0;0.0;4768.0;35.0;30.0;29.0;11050.0;16.1;0.0;5.73;-0.4;-29.4;53.0
1061133;0.0;0.0;4649.0;34.5;30.0;27.0;9670.0;27.8;0.0;5.73;-0.4;47.5;133.0
1061913;-5.5;0.0;4629.0;21.5;30.0;84.0;16040.0;43.5;0.0;5.73;-0.4;57.5;137.0
1062694;-4.7;0.0;4629.0;23.5;30.0;82.0;15740.0;47.1;0.0;5.73;-0.4;106.4;217.0
1063473;-3.9;0.0;4634.0;21.5;29.0;88.0;18890.0;68.2;0.0;5.73;-0.4;117.0;221.0
1064264;-3.9;0.0;4661.0;26.0;28.0;93.0;19260.0;73.3;0.0;5.73;-0.4;154.4;282.0
1065036;-1.6;0.0;4699.0;21.5;28.0;104.0;19810.0;83.5;0.0;5.73;-0.4;155.0;287.0
1065811;-2.3;0.0;4762.0;21.5;27.0;106.0;19500.0;83.5;0.0;5.73;-0.4;154.3;287.0
1066594;-3.1;0.0;4824.0;21.5;27.0;107.0;19670.0;84.7;0.0;5.73;-0.4;155.4;293.0
1067374;-3.1;0.0;4889.0;22.0;26.0;106.0;19640.0;87.1;0.0;5.73;-0.4;173.5;324.0
1068153;-2.3;0.0;4960.0;20.0;26.0;111.0;19890.0;91.0;0.0;5.73;-0.4;159.9;310.0
1068932;-2.3;0.0;5021.0;21.5;26.0;108.0;19740.0;87.8;0.0;5.73;-0.4;159.2;312.0
1069712;-2.3;0.0;5062.0;21.5;25.0;108.0;19690.0;87.1;0.0;5.73;-0.4;124.0;169.0
1070493;-5.5;0.0;5125.0;30.5;25.0;77.0;17700.0;57.6;0.0;5.73;-0.4;91.7;208.0
1071304;-5.5;0.0;5099.0;26.5;25.0;89.0;19090.0;68.2;0.0;5.73;-0.4;33.3;99.0
1072113;-5.5;0.0;5103.0;37.0;25.0;34.0;9530.0;23.9;0.0;5.73;-0.4;2.5;57.0
1072893;-7.8;0.0;5005.0;-2.5;26.0;29.0;6130.0;15.7;0.0;5.73;-0.4;-31.3;55.0
1073668;0.0;0.0;4781.0;34.5;26.0;28.0;6490.0;15.7;0.0;5.73;-0.4;-28.3;52.0
1074451;0.0;0.0;4425.0;34.0;27.0;26.0;6750.0;15.7;0.0;5.73;-0.4;-25.3;48.0
1075231;0.0;0.0;4155.0;32.5;28.0;26.0;6960.0;16.1;0.0;5.73;-0.4;-24.0;46.0
1076042;0.0;0.0;3985.0;11.0;28.0;94.0;9760.0;85.9;0.0;5.73;-0.4;-2.8;87.0
1076825;0.0;0.0;5474.0;24.5;27.0;24.0;6300.0;17.3;0.0;5.73;-0.4;-21.6;66.0
1077604;0.0;0.0;5299.0;39.5;27.0;28.0;7000.0;17.3;0.0;5.73;-0.4;-13.8;82.0
1078383;0.0;0.0;5301.0;34.5;28.0;44.0;11170.0;33.7;0.0;5.73;-0.4;74.0;203.0
1079224;-7.8;0.0;5283.0;28.0;28.0;101.0;19570.0;82.7;0.0;5.73;-0.4;140.6;299.0
1080003;-5.5;0.0;5422.0;24.0;27.0;96.0;19220.0;73.3;0.0;5.73;-0.4;151.1;363.0
1080812;-3.9;0.0;5552.0;19.0;26.0;114.0;20010.0;91.4;0.0;5.73;-0.4;196.5;454.0
1081622;-3.9;0.0;5732.0;16.0;25.0;142.0;23040.0;143.1;0.0;5.73;-0.4;324.2;689.0
1082402;-3.1;0.0;6070.0;11.0;25.0;189.0;22770.0;168.2;0.0;5.73;-0.4;300.4;722.0
1083183;-2.3;0.0;6429.0;12.5;26.0;191.0;23040.0;165.9;0.0;5.73;-0.4;257.7;577.0
1083961;-2.3;0.0;6719.0;14.0;27.0;95.0;19650.0;31.8;0.0;5.73;-0.4;-26.0;95.0
1084745;0.0;0.0;6596.0;38.0;27.0;33.0;15200.0;18.4;0.0;5.73;-0.4;-44.1;86.0
1085523;0.0;0.0;6037.0;38.0;27.0;31.0;15530.0;19.2;0.0;5.73;-0.4;-33.6;56.0
1086305;0.0;0.0;4354.0;33.5;28.0;26.0;15740.0;16.1;0.0;5.73;-0.4;-14.9;43.0
1087122;0.0;0.0;3785.0;21.5;28.0;34.0;10960.0;25.1;2.0;5.73;-0.4;35.7;76.0
1087892;-3.9;0.0;3829.0;20.5;29.0;71.0;12850.0;49.0;2.0;5.73;-0.4;76.8;124.0
1088674;-5.5;0.0;3840.0;25.5;29.0;58.0;12790.0;34.5;2.0;5.73;-0.4;54.0;106.0
1089452;-1.6;0.0;3856.0;17.5;29.0;98.0;18580.0;82.0;2.0;5.73;-0.4;262.8;493.0
1090233;0.0;0.0;3967.0;4.0;29.0;222.0;22970.0;196.9;0.0;5.73;-0.4;398.0;555.0
1091043;0.8;0.0;4185.0;4.5;29.0;218.0;22910.0;200.0;0.0;5.73;-0.4;395.0;583.0
1091853;0.8;0.0;4410.0;5.0;29.0;217.0;22870.0;197.6;0.0;5.73;-0.4;393.4;616.0
1092632;0.0;0.0;4623.0;5.0;30.0;218.0;22800.0;198.0;0.0;5.73;-0.4;388.8;648.0
1093455;0.0;0.0;4865.0;6.5;31.0;218.0;22570.0;197.6;0.0;5.634;-0.4;387.5;684.0
1094251;0.0;0.0;5090.0;8.0;33.0;220.0;23010.0;197.3;0.0;5.292;-0.4;383.3;719.0
1095063;0.0;0.0;5317.0;8.0;36.0;227.0;22840.0;198.0;0.0;5.0;-0.4;374.8;754.0
1095841;0.0;0.0;5542.0;6.0;38.0;235.0;23030.0;203.1;0.0;5.0;-0.4;316.0;319.0
1096653;-0.8;0.0;5157.0;18.5;40.0;26.0;17520.0;17.3;0.0;5.462;-0.4;-30.0;52.0
1097433;0.0;0.0;4245.0;32.5;37.0;26.0;17960.0;16.1;0.0;5.73;-0.4;-23.3;42.0
1098242;0.0;0.0;3709.0;32.5;37.0;25.0;18230.0;15.3;0.0;5.73;-0.4;-22.8;39.0
1099023;0.0;0.0;3343.0;32.0;36.0;25.0;18420.0;14.5;0.0;5.73;-0.4;-16.1;28.0
1099863;0.0;0.0;2676.0;38.0;36.0;23.0;18570.0;12.9;0.0;5.73;-0.4;-14.6;21.0
1100643;0.0;0.0;2068.0;35.5;36.0;22.0;18710.0;12.5;0.0;5.73;-0.4;-14.7;19.0
1101453;0.0;0.0;1998.0;35.5;36.0;22.0;18820.0;12.5;0.0;5.73;-0.4;-14.7;17.0
1102263;0.0;0.0;1735.0;34.0;36.0;22.0;18930.0;12.9;0.0;5.73;-0.4;-14.8;15.0
1103074;0.0;-6.3;1499.0;33.5;36.0;22.0;19020.0;12.5;0.0;5.73;-0.4;-15.6;13.0
1103853;0.0;-7.8;1410.0;33.0;36.0;22.0;19100.0;12.9;0.0;5.73;-0.4;-16.0;13.0
1104635;0.0;-8.6;1380.0;32.5;36.0;22.0;19170.0;12.9;0.0;5.73;-0.4;-16.3;13.0
1105413;0.0;-10.2;1361.0;33.5;36.0;22.0;19230.0;12.9;0.0;5.73;-0.4;-16.6;13.0
1106192;0.0;-10.2;1345.0;33.0;36.0;22.0;19280.0;12.9;0.0;5.73;-0.4;-16.8;13.0
1106973;0.0;-10.2;1328.0;32.5;36.0;22.0;19320.0;12.9;0.0;5.73;-0.4;-17.0;13.0
1107755;0.0;-10.2;1315.0;32.5;36.0;22.0;19370.0;12.9;0.0;5.73;-0.4;-17.1;12.0
1108562;0.0;-10.9;1300.0;32.0;36.0;22.0;19400.0;13.3;0.0;5.73;-0.4;-17.3;12.0
1109375;0.0;-10.9;1284.0;32.0;36.0;22.0;19430.0;13.3;0.0;5.73;-0.4;-17.5;12.0
1110183;0.0;-11.7;1273.0;32.0;36.0;22.0;19470.0;13.3;0.0;5.73;-0.4;-17.7;12.0
1110993;0.0;-11.7;1262.0;32.0;36.0;22.0;19480.0;13.3;0.0;5.73;-0.4;-18.3;12.0
